	tf-idf tweet idx	tf-idf score	tf-idf texts	w2v tweet idx	w2v score	w2v texts
10	1335568941108912130	1.7409033344968567	@gatewaypundit @realDonaldTrump What dont some of you understand. This is no longer about Trump and Biden. This is about them stepping on your right to vote. And that vote be counted. If there is any fraud here then your rights are being taken away.	1335572525967953921	47.88895629216755	RT @elitistja: @JoyAnnReid Bottom line. If ya voted for Biden you need to get back out and vote early for Warnock and Ossoff. Our democracy…
11	1335571404331376646	1.6005325472340852	RT @davidmweissman: Joe Biden has more votes than Trump, the popular vote, and the electoral college. As a Veteran who takes my oath to def…	1335572586852474881	47.66832094240877	The Express: Biden vote fraud claims hit ONE MILLION in five key states, independent investigator says https://t.co/U47dniMv7B via @pamelageller
12	1335572590606348288	1.6005325472340852	RT @davidmweissman: Joe Biden has more votes than Trump, the popular vote, and the electoral college. As a Veteran who takes my oath to def…	1335574736756232193	47.37413109925359	RT @JacquelineWxxx: Biden vote fraud claims hit ONE MILLION in five key states, independent investigator says https://t.co/eoH0zMZ7z7
13	1335567824706707458	1.6005325472340852	RT @davidmweissman: Joe Biden has more votes than Trump, the popular vote, and the electoral college. As a Veteran who takes my oath to def…	1335571153256124417	47.36619228778381	RT @Jonteinspain: Biden vote fraud claims hit ONE MILLION in five key states, independent investigator says https://t.co/4uQ3mSFyyg
14	1335576424086986755	1.6005325472340852	"RT @KanekoaTheGreat: WISCONSIN🚨

This is Claire Woodall-Vogg of Milwaukee's Election Commission loading the ""Biden Vote Spike"" onto a USB d…"	1335568955075928064	47.14941881626875	RT @RL9631: Former U.S. Representative Cynthia McKinney, a black Democrat from Georgia, said that without massive vote fraud for Biden, Pre…
15	1335576440620933121	1.6005325472340852	RT @Toneman807: Why is it now so many Dems who voted Biden, would like to take their vote back? Why the sudden change of heart? Because for…	1335559337436049411	46.0480010398603	RT @davidmweissman: Joe Biden has more votes than Trump, the popular vote, and the electoral college. As a Veteran who takes my oath to def…
16	1335565389368078336	1.6005325472340852	Biden vote fraud claims hit ONE MILLION in five key states, independent investigator says https://t.co/4uQ3mSFyyg	1335572590606348288	46.0480010398603	RT @davidmweissman: Joe Biden has more votes than Trump, the popular vote, and the electoral college. As a Veteran who takes my oath to def…
17	1335559263725494272	1.6005325472340852	"RT @KanekoaTheGreat: WISCONSIN🚨

This is Claire Woodall-Vogg of Milwaukee's Election Commission loading the ""Biden Vote Spike"" onto a USB d…"	1335571404331376646	46.0480010398603	RT @davidmweissman: Joe Biden has more votes than Trump, the popular vote, and the electoral college. As a Veteran who takes my oath to def…
18	1335559337436049411	1.6005325472340852	RT @davidmweissman: Joe Biden has more votes than Trump, the popular vote, and the electoral college. As a Veteran who takes my oath to def…	1335567824706707458	46.0480010398603	RT @davidmweissman: Joe Biden has more votes than Trump, the popular vote, and the electoral college. As a Veteran who takes my oath to def…
19	1335574736756232193	1.5422579303376747	RT @JacquelineWxxx: Biden vote fraud claims hit ONE MILLION in five key states, independent investigator says https://t.co/eoH0zMZ7z7	1335567839391080450	44.243471425827764	"RT @SLT20201: WE CAUGHT THEM!

Biden is screwed because they got sloppy.

This illegal vote dump netted Biden 126K fraud votes and Trump on…"
